== masked pixel file for run 11043 ==
p 59 5
p 59 6
p 59 7
p 59 8
p 59 9
p 59 10
p 59 11
p 59 12
p 59 13
p 59 14
p 59 15
p 59 16
p 59 17
p 59 18
p 59 19
p 59 20
p 59 21
p 59 22
p 59 23
p 59 24
p 59 25
p 59 26
p 59 27
p 59 28
p 59 29
p 59 30
p 59 31
p 59 32
p 59 33
p 59 34
p 59 35
p 59 36
p 59 37
p 59 38
p 59 39
p 59 40
p 59 41
p 59 42
p 59 43
p 59 44
p 59 45
p 59 46
p 59 47
p 59 48
p 59 49
p 59 50
p 59 51
p 59 52
p 59 53
p 59 54
p 59 55
p 59 56
p 59 57
p 59 58
p 59 59
p 59 60
p 59 61
p 59 62
p 59 63
p 60 0
p 60 1
p 60 2
p 60 3
p 60 4
p 60 5
p 60 6
p 60 7
p 60 8
p 60 9
p 60 10
p 60 11
p 60 12
p 60 13
p 60 14
p 60 15
p 60 16
p 60 17
p 60 18
p 60 19
p 60 20
p 60 21
p 60 22
p 60 23
p 60 24
p 60 25
p 60 26
p 60 27
p 60 28
p 60 29
p 60 30
p 60 31
p 60 32
p 60 33
p 60 34
p 60 35
p 60 36
p 60 37
p 60 38
p 60 39
p 60 40
p 60 41
p 60 42
p 60 43
p 60 44
p 60 45
p 60 46
p 60 47
p 60 48
p 60 49
p 60 50
p 60 51
p 60 52
p 60 53
p 60 54
p 60 55
p 60 56
p 60 57
p 60 58
p 60 59
p 60 60
p 60 61
p 60 62
p 60 63
p 61 0
p 61 1
p 61 2
p 61 3
p 61 4
p 61 5
p 61 6
p 61 7
p 61 8
p 61 9
p 61 10
p 61 11
p 61 12
p 61 13
p 61 14
p 61 15
p 61 16
p 61 17
p 61 18
p 61 19
p 61 20
p 61 21
p 61 22
p 61 23
p 61 24
p 61 25
p 61 26
p 61 27
p 61 28
p 61 29
p 61 30
p 61 31
p 61 32
p 61 33
p 61 34
p 61 35
p 61 36
p 61 37
p 61 38
p 61 39
p 61 40
p 61 41
p 61 42
p 61 43
p 61 44
p 61 45
p 61 46
p 61 47
p 61 48
p 61 49
p 61 50
p 61 51
p 61 52
p 61 53
p 61 54
p 61 55
p 61 56
p 61 57
p 61 58
p 61 59
p 61 60
p 61 61
p 61 62
p 61 63
p 62 0
p 62 1
p 62 2
p 62 3
p 62 4
p 62 5
p 62 6
p 62 7
p 62 8
p 62 9
p 62 10
p 62 11
p 62 12
p 62 13
p 62 14
p 62 15
p 62 16
p 62 17
p 62 18
p 62 19
p 62 20
p 62 21
p 62 22
p 62 23
p 62 24
p 62 25
p 62 26
p 62 27
p 62 28
p 62 29
p 62 30
p 62 31
p 62 32
p 62 33
p 62 34
p 62 35
p 62 36
p 62 37
p 62 38
p 62 39
p 62 40
p 62 41
p 62 42
p 62 43
p 62 44
p 62 45
p 62 46
p 62 47
p 62 48
p 62 49
p 62 50
p 62 51
p 62 52
p 62 53
p 62 54
p 62 55
p 62 56
p 62 57
p 62 58
p 62 59
p 62 60
p 62 61
p 62 62
p 62 63
p 63 0
p 63 1
p 63 2
p 63 3
p 63 4
p 63 5
p 63 6
p 63 7
p 63 8
p 63 9
p 63 10
p 63 11
p 63 12
p 63 13
p 63 14
p 63 15
p 63 16
p 63 17
p 63 18
p 63 19
p 63 20
p 63 21
p 63 22
p 63 23
p 63 24
p 63 25
p 63 26
p 63 27
p 63 28
p 63 29
p 63 30
p 63 31
p 63 32
p 63 33
p 63 34
p 63 35
p 63 36
p 63 37
p 63 38
p 63 39
p 63 40
p 63 41
p 63 42
p 63 43
p 63 44
p 63 45
p 63 46
p 63 47
p 63 48
p 63 49
p 63 50
p 63 51
p 63 52
p 63 53
p 63 54
p 63 55
p 63 56
p 63 57
p 63 58
p 63 59
p 63 60
p 63 61
p 63 62
p 63 63
c 0 60
c 0 61
c 0 62
c 0 63
